2026-03-03,Chick-fil-A,659c29edc625af07f9dfe571,Every Day,Condiments,Mixed Fruit Jelly,35,0,9,0,0,0,0,0
2026-03-03,Chick-fil-A,659c29edc625af07f9dfe571,Every Day,Drinks,Chick-fil-A® Diet Lemonade,50,0,14,0,0,0,0,0
2026-03-03,Chick-fil-A,659c29edc625af07f9dfe571,Every Day,Drinks,Chick-fil-A® Lemonade,220,0,58,0,0,0,0,0
2026-03-03,Chick-fil-A,659c29edc625af07f9dfe571,Every Day,Drinks,Cold Brew Iced Coffee,130,2.5,,,0,0,0,0
2026-03-03,Chick-fil-A,659c29edc625af07f9dfe571,Every Day,Drinks,DASANI® Bottled Water,0,0,0,0,0,0,0,0
2026-03-03,Chick-fil-A,659c29edc625af07f9dfe571,Every Day,Drinks,Freshly-Brewed Iced Tea (Large),170,0,43,0,0,0,0,0
2026-03-03,Chick-fil-A,659c29edc625af07f9dfe571,Every Day,Drinks,Freshly-Brewed Iced Tea Sweetened,120,0,31,0,0,0,0,0
2026-03-03,Chick-fil-A,659c29edc625af07f9dfe571,Every Day,Drinks,Freshly-Brewed Iced Tea Unsweetened,0,0,0,0,0,0,0,0
2026-03-03,Chick-fil-A,659c29edc625af07f9dfe571,Every Day,Drinks,Sunjoy,120,0,,,0,0,0,0
2026-03-03,Chick-fil-A,659c29edc625af07f9dfe571,Every Day,Entrees,12 ct Grilled Nuggets,170,4,2,31,0,0,0,0
2026-03-03,Chick-fil-A,659c29edc625af07f9dfe571,Every Day,Entrees,12 ct. Chick-fil-A Nuggets,390,18,14,41,0,0,0,0
2026-03-03,Chick-fil-A,659c29edc625af07f9dfe571,Every Day,Entrees,8 ct. Chick-fil-A Nuggets,260,12,9,28,0,0,0,0
2026-03-03,Chick-fil-A,659c29edc625af07f9dfe571,Every Day,Entrees,8 ct. Grilled Nuggets,110,2.5,1,21,0,0,0,0
2026-03-03,Chick-fil-A,659c29edc625af07f9dfe571,Every Day,Entrees,Chick-fil-A® Chicken Sandwich,440,17,41,29,0,0,0,0
2026-03-03,Chick-fil-A,659c29edc625af07f9dfe571,Every Day,Entrees,Chick-fil-A® Deluxe Sandwich,500,22,44,32,0,0,0,0
2026-03-03,Chick-fil-A,659c29edc625af07f9dfe571,Every Day,Entrees,Chick-fil-A® Grilled Chicken Club Sandwich,520,22,44,37,0,0,0,0
2026-03-03,Chick-fil-A,659c29edc625af07f9dfe571,Every Day,Entrees,Grilled Chicken Sandwich,380,12,43,28,0,0,0,0
2026-03-03,Chick-fil-A,659c29edc625af07f9dfe571,Every Day,Entrees,Spicy Chicken Sandwich,460,19,45,28,0,0,0,0
2026-03-03,Chick-fil-A,659c29edc625af07f9dfe571,Every Day,Entrees,Spicy Chicken Sandwich Deluxe,550,25,47,33,0,0,0,0
2026-03-03,Chick-fil-A,659c29edc625af07f9dfe571,Every Day,Dipping Sauces,Barbecue Sauce,45,0,11,0,0,0,0,0
2026-03-03,Chick-fil-A,659c29edc625af07f9dfe571,Every Day,Dipping Sauces,Chick-fil-A® Sauce,140,13,6,0,0,0,0,0
2026-03-03,Chick-fil-A,659c29edc625af07f9dfe571,Every Day,Dipping Sauces,Garden Herb Ranch Sauce,140,14,1,0,0,0,0,0
2026-03-03,Chick-fil-A,659c29edc625af07f9dfe571,Every Day,Dipping Sauces,Honey Mustard Sauce,45,0,11,0,0,0,0,0
2026-03-03,Chick-fil-A,659c29edc625af07f9dfe571,Every Day,Dipping Sauces,Honey Roasted BBQ Sauce,60,5,3,0,0,0,0,0
2026-03-03,Chick-fil-A,659c29edc625af07f9dfe571,Every Day,Dipping Sauces,Polynesian Sauce,110,6,14,0,0,0,0,0
2026-03-03,Chick-fil-A,659c29edc625af07f9dfe571,Every Day,Dipping Sauces,Zesty Buffalo Sauce,25,2.5,1,0,0,0,0,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,BYO - Base Greens,Chopped Romaine Lettuce,15,0,3,1,1,1,1,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,BYO - Base Greens,Spring Mix,15,0,2,1,1,1,1,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,BYO - Base Greens,Baby Spinach,15,0,2,2,1,1,1,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,BYO - Base Greens,Chopped Kale,45,2,6,4,1,1,1,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,BYO - Base Toppings,Cherry Tomatoes,5,0,1,0,1,1,1,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,BYO - Base Toppings,Sliced Cucumber,0,0,1,0,1,1,1,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,BYO - Base Toppings,Diced Tomatoes,10,0,2,0,1,1,1,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,BYO - Base Toppings,Diced Red Onion,15,0,4,0,1,1,1,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,BYO - Base Toppings,Chopped Broccoli,10,0,2,1,1,1,1,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,BYO - Base Toppings,Shredded Carrots,10,0,3,0,1,1,1,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,BYO - Base Toppings,Fresh Chopped Celery,0,0,1,0,1,1,1,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,BYO - Base Toppings,Corn,35,0,8,1,1,1,1,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,BYO - Base Toppings,Seasoned Croutons,15,1,2,1,0,1,0,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,BYO - Base Toppings,Sliced Pepperoncini Peppers,0,0,0,0,1,1,1,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,BYO - Base Toppings,Dark Red Kidney Beans,50,0,9,3,1,1,1,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,BYO - Base Toppings,Low Sodium Garbanzo Beans,50,1,8,3,1,1,1,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,BYO - Base Toppings,Black Beans,40,0,7,3,1,1,1,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,BYO - Base Toppings,Artichoke Hearts,30,0,6,2,1,1,1,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,BYO - Base Toppings,Baked Corn Tortilla Strips,60,1,13,2,1,1,1,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,BYO - Base Toppings,Sliced Mushrooms,0,0,1,1,1,1,1,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,BYO - Base Toppings,Fresh Cilantro,0,0,0,0,1,1,1,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,BYO - Base Toppings,Fresh Parsley,0,0,0,0,1,1,1,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,BYO - Base Toppings,Snow Peas,5,0,1,0,1,1,1,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,BYO - Base Toppings,Roasted Red Peppers,10,0,3,0,1,1,1,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,BYO - Base Toppings,Shredded Red Cabbage,5,0,1,0,1,1,1,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,BYO - Base Toppings,Chopped Green Onions,10,0,2,0,1,1,1,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,BYO - Base Toppings,Rice Sticks Noodles,190,0,42,3,1,1,0,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,BYO - Base Toppings,Roasted Sunflower Seeds,45,4,2,2,1,1,1,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,BYO - Base Toppings,Toasted Sesame Seeds,15,1.5,1,0,1,1,1,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,BYO - Premium Toppings,Edamame,35,1.5,3,4,1,1,1,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,BYO - Premium Toppings,Hummus,150,11,9,5,1,1,1,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,BYO - Premium Toppings,Shredded Cheddar Cheese,110,9,1,6,0,1,1,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,BYO - Premium Toppings,Shredded Pepper Jack Cheese,110,9,0,7,0,1,1,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,BYO - Premium Toppings,Crumbled Feta Cheese,80,6,1,4,0,1,1,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,BYO - Premium Toppings,Goat Cheese,70,6,0,5,0,1,1,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,BYO - Premium Toppings,Cooked Red Quinoa,60,1,10,2,1,1,1,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,BYO - Premium Toppings,Roasted Sweet Potatoes,60,1.5,11,1,1,1,1,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,BYO - Premium Toppings,Sliced Water Chestnuts,15,0,4,0,1,1,1,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,BYO - Premium Toppings,Kalamata Olives,80,9,2,1,1,1,1,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,BYO - Premium Toppings,Dried Cranberries,90,0,23,0,1,1,1,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,BYO - Premium Toppings,Shredded Parmesan Cheese,20,1.5,0,2,0,1,1,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,BYO - Premium Toppings,Blue Cheese Crumbles,100,8,1,6,0,1,1,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,BYO - Protein Toppings,Chopped Hard Boiled Eggs,90,6,1,7,0,1,1,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,BYO - Protein Toppings,Sliced Genoa Salami,230,21,0,10,0,0,1,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,BYO - Protein Toppings,Cubed Tofu,45,2.5,1,5,1,1,1,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,BYO - Protein Toppings,Bacon Bits,270,20,1,19,0,0,0,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,BYO - Protein Toppings,Grilled Chicken,160,4,0,31,0,0,1,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,BYO - Protein Toppings,Popcorn Chicken,330,21,19,16,0,0,0,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,BYO - Protein Toppings,Avocado,50,4.5,3,1,1,1,1,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,BYO - Protein Toppings,Vegan Chicken Nugget,230,11,24,16,1,1,0,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,BYO - Dressings,Classic Caesar Dressing,290,32,1,2,0,0,1,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,BYO - Dressings,Deluxe Ranch Dressing,260,26,5,1,0,1,1,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,BYO - Dressings,Balsamic Vinaigrette Dressing,120,10,9,0,1,1,1,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,BYO - Dressings,Honey Mustard Dressing,300,28,14,0,0,1,1,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,BYO - Dressings,Sesame Dressing,210,18,13,1,0,0,0,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,BYO - Dressings,Lemon Vinaigrette,250,27,1,0,1,1,1,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,BYO - Dressings,Lemon Tahini Dressing,240,25,4,1,1,1,1,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,BYO - Dressings,Fat Free Raspberry Dressing,60,0,16,0,1,1,1,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,BYO - Dressings,Chipotle Barbecue Sauce,100,0.5,23,1,1,1,1,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,BYO - Dressings,Cucumber Ranch Dressing,250,26,2,0,0,1,1,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,BYO - Dressings,Extra Virgin Olive Oil,240,27,0,0,1,1,1,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,BYO - Dressings,Balsamic Vinegar,25,0,5,0,1,1,1,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,Salad,Quinoa Chicken Salad,510,30,35,28,0,0,0,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,Salad,Greek Salad,350,33,12,7,0,1,1,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,Salad,Asian Noodle Salad,500,6,98,15,1,1,0,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,Salad,Chopped Cobb Salad,930,73,32,39,0,0,0,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,Salad,BBQ Chicken Chopped Salad,390,21,40,14,0,0,0,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,Salad,Kale and Sweet Potato Salad,530,27,58,19,0,1,0,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,Salad,Chopped Romaine Lettuce,10,0,2,1,1,1,1,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,Salad,Diced Tomatoes,10,0,2,0,1,1,1,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,Salad,Diced Cucumber,0,0,1,0,1,1,1,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,Salad,Seasoned Croutons,15,1,2,1,0,1,0,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,Salad,Shredded Cheddar Cheese,30,2.5,0,2,0,1,1,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,Salad,Popcorn Chicken,250,16,14,12,0,0,0,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,Salad,Garden Salad,50,0,12,3,1,1,1,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,Salad,"Soda, Coca-Cola 12 oz, PC",130,0,34,0,1,1,0,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,Salad,"Chips, Corn, .75 oz",110,7,12,1,1,1,1,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,Salad,Garden Vegetable Soup,60,1,10,2,0,1,0,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,LTO's,Diced Tomatoes,10,0,2,0,1,1,1,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,LTO's,Kalamata Olives,40,4.5,1,0,1,1,1,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,LTO's,Shredded Parmesan Cheese,40,2.5,0,4,0,1,1,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,LTO's,Banana Pepper Rings,0,0,0,0,1,1,1,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,LTO's,Chopped Romaine Lettuce,15,0,3,1,1,1,1,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,LTO's,Low Sodium Garbanzo Beans,50,1,8,3,1,1,1,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,LTO's,Sliced Pepperoni,290,26,1,11,0,0,0,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,LTO's,Sliced Genoa Salami,120,11,0,5,0,0,1,0
2026-03-03,Red Radish,65b0649ce45d43098ed6a75c,Everyday,LTO's,Italian Dressing,220,24,4,0,1,1,1,0
2026-03-03,Picos,65b199c4c625af0ad308d398,Lunch,Base,"Kontos Tortilla Wrap 10""",170,6,35,5,0,1,1,0
2026-03-03,Picos,65b199c4c625af0ad308d398,Lunch,Base,"4.5"" White Corn Tortilla",210,2.5,43,5,1,1,1,0
2026-03-03,Picos,65b199c4c625af0ad308d398,Lunch,Base,Chopped Romaine Lettuce,15,0,3,1,1,1,1,0
2026-03-03,Picos,65b199c4c625af0ad308d398,Lunch,Base,Crispy Tortilla Chips,230,8,35,4,0,0,0,0
2026-03-03,Picos,65b199c4c625af0ad308d398,Lunch,Base,Warm Queso,210,15,6,12,0,0,0,0
2026-03-03,Picos,65b199c4c625af0ad308d398,Lunch,Base,"12"" Flour Tortilla",290,8,48,8,1,1,0,0
2026-03-03,Picos,65b199c4c625af0ad308d398,Lunch,Proteins,Chicken Asado,200,9,3,26,0,0,1,0
2026-03-03,Picos,65b199c4c625af0ad308d398,Lunch,Proteins,Chile Verde with Pork,240,16,2,20,0,0,1,0
2026-03-03,Picos,65b199c4c625af0ad308d398,Lunch,Proteins,Crimson Lentil Taco Filling,180,3,32,10,1,1,1,0
2026-03-03,Picos,65b199c4c625af0ad308d398,Lunch,Beans,Pinto Beans,100,1,18,5,1,1,1,0
2026-03-03,Picos,65b199c4c625af0ad308d398,Lunch,Beans,Smashed Black Beans,80,2,13,4,1,1,1,0
2026-03-03,Picos,65b199c4c625af0ad308d398,Lunch,Rice,Cilantro Lime Rice,130,0,27,3,1,1,1,0
2026-03-03,Picos,65b199c4c625af0ad308d398,Lunch,Rice,brown rice,110,1,24,2,1,1,1,0
2026-03-03,Picos,65b199c4c625af0ad308d398,Lunch,Toppings,Shredded Iceberg Lettuce,10,0,2,1,1,1,1,0
2026-03-03,Picos,65b199c4c625af0ad308d398,Lunch,Toppings,Diced Tomatoes,10,0,2,0,1,1,1,0
2026-03-03,Picos,65b199c4c625af0ad308d398,Lunch,Toppings,Diced Onions,15,0,4,0,1,1,1,0
2026-03-03,Picos,65b199c4c625af0ad308d398,Lunch,Toppings,Fresh Cilantro,0,0,0,0,1,1,1,0
2026-03-03,Picos,65b199c4c625af0ad308d398,Lunch,Toppings,Shredded Monterey Jack Cheese,25,2,0,2,0,1,1,0
2026-03-03,Picos,65b199c4c625af0ad308d398,Lunch,Toppings,Shredded Pepper Jack Cheese,25,2,0,2,0,1,1,0
2026-03-03,Picos,65b199c4c625af0ad308d398,Lunch,Toppings,Shredded Cheddar Cheese,30,2.5,0,2,0,1,1,0
2026-03-03,Picos,65b199c4c625af0ad308d398,Lunch,Toppings,Vegetables for Fajita,30,1,5,1,1,1,1,0
2026-03-03,Picos,65b199c4c625af0ad308d398,Lunch,Dips,Salsa Verde,35,2,5,1,1,1,1,0
2026-03-03,Picos,65b199c4c625af0ad308d398,Lunch,Dips,Pico de Gallo,15,0.5,2,0,1,1,1,0
2026-03-03,Picos,65b199c4c625af0ad308d398,Lunch,Dips,Taqueria Salsa Roja,35,2,5,1,1,1,0,0
2026-03-03,Picos,65b199c4c625af0ad308d398,Lunch,Dips,Lime Crema,110,11,3,2,0,1,1,0
2026-03-03,Picos,65b199c4c625af0ad308d398,Lunch,Dips,Warm Queso,100,8,3,6,0,0,0,0
2026-03-03,Picos,65b199c4c625af0ad308d398,Lunch,Upgraded Dips,Mango Salsa,45,3,5,0,1,1,1,0
2026-03-03,Picos,65b199c4c625af0ad308d398,Lunch,Upgraded Dips,Avocado Cream,90,8,4,1,0,1,1,0
2026-03-03,Picos,65b199c4c625af0ad308d398,Lunch,Upgraded Dips,Citrus Tomato Salsa,20,0,5,1,1,1,1,0
2026-03-03,Picos,65b199c4c625af0ad308d398,Lunch,Upgraded Dips,Guacamole,70,6,4,1,1,1,1,0
2026-03-03,Picos,65b199c4c625af0ad308d398,Lunch,Signature Combos,Shredded Cheddar Cheese,60,4.5,0,3,0,1,1,0
2026-03-03,Picos,65b199c4c625af0ad308d398,Lunch,Signature Combos,Cilantro Lime Rice,110,0,24,2,1,1,1,0
2026-03-03,Picos,65b199c4c625af0ad308d398,Lunch,Signature Combos,"12"" Flour Tortilla",290,8,48,8,1,1,0,0
2026-03-03,Picos,65b199c4c625af0ad308d398,Lunch,Signature Combos,Shredded Monterey Jack Cheese,50,4.5,0,3,0,1,1,0
2026-03-03,Picos,65b199c4c625af0ad308d398,Lunch,Signature Combos,Vegetables for Fajita,30,1,5,1,1,1,1,0
2026-03-03,Picos,65b199c4c625af0ad308d398,Lunch,Signature Combos,Pinto Beans,100,1,18,5,1,1,1,0
2026-03-03,Picos,65b199c4c625af0ad308d398,Lunch,Signature Combos,Chicken Asado,200,9,3,26,0,0,1,0
2026-03-03,Picos,65b199c4c625af0ad308d398,Lunch,Signature Combos,Brown Rice,120,1,24,2,1,1,1,0
2026-03-03,Picos,65b199c4c625af0ad308d398,Lunch,Signature Combos,Lime Crema,110,11,3,2,0,1,1,0
2026-03-03,Picos,65b199c4c625af0ad308d398,Lunch,Signature Combos,Smashed Black Beans,80,2,13,4,1,1,1,0
2026-03-03,Picos,65b199c4c625af0ad308d398,Lunch,Signature Combos,Shredded Iceberg Lettuce,5,0,1,0,1,1,1,0
2026-03-03,Picos,65b199c4c625af0ad308d398,Lunch,Signature Combos,Fresh Cilantro,0,0,0,0,1,1,1,0
2026-03-03,Picos,65b199c4c625af0ad308d398,Lunch,Signature Combos,Diced Onions,0,0,1,0,1,1,1,0
2026-03-03,Picos,65b199c4c625af0ad308d398,Lunch,Signature Combos,Crispy Tortilla Chips,230,8,35,4,0,0,0,0
2026-03-03,Picos,65b199c4c625af0ad308d398,Lunch,Signature Combos,Taqueria Salsa Roja,35,2,5,1,1,1,0,0
2026-03-03,Picos,65b199c4c625af0ad308d398,Lunch,Signature Combos,Sprite,230,0,60,0,1,1,0,0
2026-03-03,Picos,65b199c4c625af0ad308d398,Lunch,Signature Combos,Cilantro Lime Rice,110,0,24,2,1,1,1,0
2026-03-03,Picos,65b199c4c625af0ad308d398,Lunch,Signature Combos,Diced Tomatoes,10,0,2,0,1,1,1,0
2026-03-03,Picos,65b199c4c625af0ad308d398,Lunch,Signature Combos,"4.5"" White Corn Tortilla",210,2.5,43,5,1,1,1,0
2026-03-03,Picos,65b199c4c625af0ad308d398,Lunch,Signature Combos,Salsa Verde,15,1,3,1,1,1,1,0
2026-03-03,Picos,65b199c4c625af0ad308d398,Lunch,Signature Combos,Chile Verde with Pork,240,16,2,20,0,0,1,0
2026-03-03,Picos,65b199c4c625af0ad308d398,Lunch,Signature Combos,Crimson Lentil Taco Filling,180,3,32,10,1,1,1,0
2026-03-03,Picos,65b199c4c625af0ad308d398,Lunch,Signature Combos,Pico de Gallo,15,0.5,2,0,1,1,1,0
2026-03-03,Picos,65b199c4c625af0ad308d398,Lunch,A La Carte,Pico de Gallo,15,0.5,2,0,1,1,1,0
2026-03-03,Picos,65b199c4c625af0ad308d398,Lunch,A La Carte,Beef Carne Asada Street Taco,540,26,20,55,0,0,1,0
2026-03-03,Picos,65b199c4c625af0ad308d398,Lunch,A La Carte,Shredded Iceberg Lettuce,0,0,0,0,1,1,1,0
2026-03-03,Picos,65b199c4c625af0ad308d398,Lunch,A La Carte,Spicy Black Beans,90,3,14,4,1,1,1,0
2026-03-03,Picos,65b199c4c625af0ad308d398,Lunch,A La Carte,Salsa Verde,35,2,5,1,1,1,1,0
